ident:eid,time:timestamp,case:concept:name,concept:name,message,tilt:data_disclosed,tilt:purposes,tilt:legal_bases
865,"2023-04-25 12:23:17,386",0xf579fbd77ba118ad90d3e946f0946a2b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
866,"2023-04-25 12:23:17,473",0xf579fbd77ba118ad90d3e946f0946a2b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
867,"2023-04-25 12:23:17,791",0x1b49672635770aa66df494ec57b0bedb,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
868,"2023-04-25 12:23:17,827",0x1b49672635770aa66df494ec57b0bedb,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
869,"2023-04-25 12:23:18,194",0x6bf2afcb64e45052e39b3445a5260708,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
870,"2023-04-25 12:23:18,222",0x6bf2afcb64e45052e39b3445a5260708,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
871,"2023-04-25 12:23:18,341",0x378a0a13a3fd1ff72c6f3bd0131faa80,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
872,"2023-04-25 12:23:18,367",0x378a0a13a3fd1ff72c6f3bd0131faa80,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
873,"2023-04-25 12:23:18,644",0x2f5b80f7f872b7abb4c0692fe2195f6c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
874,"2023-04-25 12:23:18,669",0x2f5b80f7f872b7abb4c0692fe2195f6c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
875,"2023-04-25 12:23:18,928",0xed73105a1a56cc4cb8d284241844b9e7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
876,"2023-04-25 12:23:18,953",0xed73105a1a56cc4cb8d284241844b9e7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
877,"2023-04-25 12:23:19,130",0xdb2a9bb4e29ecb92c123b7634b4d8d1c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
878,"2023-04-25 12:23:19,156",0xdb2a9bb4e29ecb92c123b7634b4d8d1c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
879,"2023-04-25 12:23:19,607",0xf241e2ba47a1c825f9fa948c8d5167d9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
880,"2023-04-25 12:23:19,634",0xf241e2ba47a1c825f9fa948c8d5167d9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
881,"2023-04-25 12:23:19,916",0xd708247d93bbe9172ccd134a0572303b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
882,"2023-04-25 12:23:19,939",0xd708247d93bbe9172ccd134a0572303b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
883,"2023-04-25 12:23:20,224",0x7c4420967899929bd997c0fd99db542d,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
884,"2023-04-25 12:23:20,244",0x7c4420967899929bd997c0fd99db542d,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
885,"2023-04-25 12:23:20,744",0xdd47d98295df996bee6c3c1707e14d33,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
886,"2023-04-25 12:23:20,785",0xdd47d98295df996bee6c3c1707e14d33,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
887,"2023-04-25 12:23:21,048",0xb2a1cb06d38de69f316678d424a27a30,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
888,"2023-04-25 12:23:21,076",0xb2a1cb06d38de69f316678d424a27a30,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
889,"2023-04-25 12:23:21,382",0x9da39cb39fff2e69a0388a3efc8edc04,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
890,"2023-04-25 12:23:21,411",0x9da39cb39fff2e69a0388a3efc8edc04,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
891,"2023-04-25 12:23:21,904",0x56b52119d19654ca7cf781da16ce0cc3,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
892,"2023-04-25 12:23:21,938",0x56b52119d19654ca7cf781da16ce0cc3,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
893,"2023-04-25 12:23:22,171",0x62f3a341b60e3a07b0a1b2498eca7e30,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
894,"2023-04-25 12:23:22,203",0x62f3a341b60e3a07b0a1b2498eca7e30,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
895,"2023-04-25 12:23:22,588",0xf8aaefabab93ee0610347f77f1d49562,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
896,"2023-04-25 12:23:22,612",0xf8aaefabab93ee0610347f77f1d49562,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
897,"2023-04-25 12:23:23,084",0x3aa3ad43d98b95a39ed4b5564b3138a7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
898,"2023-04-25 12:23:23,112",0x3aa3ad43d98b95a39ed4b5564b3138a7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
899,"2023-04-25 12:23:23,231",0xec36ebdd7922ee32d409f60769c26f1a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
900,"2023-04-25 12:23:23,254",0xec36ebdd7922ee32d409f60769c26f1a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
901,"2023-04-25 12:23:23,554",0x3f6d7ac33c1364c5980cc159f4535a7c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
902,"2023-04-25 12:23:23,586",0x3f6d7ac33c1364c5980cc159f4535a7c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
903,"2023-04-25 12:23:23,968",0x6cc06cbbd77be7e6e5f6d268c34bb16f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
904,"2023-04-25 12:23:23,996",0x6cc06cbbd77be7e6e5f6d268c34bb16f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
905,"2023-04-25 12:23:24,459",0x5b9d1403b6b25d0b70b41e48e02576c7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
906,"2023-04-25 12:23:24,489",0x5b9d1403b6b25d0b70b41e48e02576c7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
907,"2023-04-25 12:23:24,896",0x3869393eff828d2cd772749fbcd6b9c2,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
908,"2023-04-25 12:23:24,923",0x3869393eff828d2cd772749fbcd6b9c2,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
909,"2023-04-25 12:23:25,262",0xba9b88e6aae0e4895ceca8922ab754d9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
910,"2023-04-25 12:23:25,290",0xba9b88e6aae0e4895ceca8922ab754d9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
911,"2023-04-25 12:23:25,583",0x1c5bae25fb15092fba41b98fb754896e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
912,"2023-04-25 12:23:25,609",0x1c5bae25fb15092fba41b98fb754896e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
913,"2023-04-25 12:23:25,933",0x9cba2bdfa4bd2fc06b4c70e32dd0ca86,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
914,"2023-04-25 12:23:25,969",0x9cba2bdfa4bd2fc06b4c70e32dd0ca86,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
915,"2023-04-25 12:23:26,350",0xc4337aa616df7e760a72be13ef498741,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
916,"2023-04-25 12:23:26,380",0xc4337aa616df7e760a72be13ef498741,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
917,"2023-04-25 12:23:26,860",0x15d5bb3cd843bc3ca6becd24d55df0c9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
918,"2023-04-25 12:23:26,888",0x15d5bb3cd843bc3ca6becd24d55df0c9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
919,"2023-04-25 12:23:27,002",0x4d6d6481f0058f3a96033c9386dca4a7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
920,"2023-04-25 12:23:27,026",0x4d6d6481f0058f3a96033c9386dca4a7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
921,"2023-04-25 12:23:27,474",0xd6f2b035420a16dc3bbead886a54e0b1,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
922,"2023-04-25 12:23:27,506",0xd6f2b035420a16dc3bbead886a54e0b1,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
923,"2023-04-25 12:23:27,901",0x51f2d736e1b08868bb745df14c499fea,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
924,"2023-04-25 12:23:27,931",0x51f2d736e1b08868bb745df14c499fea,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
925,"2023-04-25 12:23:28,317",0x19af234a72a2cf18278a9888c3576313,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
926,"2023-04-25 12:23:28,346",0x19af234a72a2cf18278a9888c3576313,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
927,"2023-04-25 12:23:28,491",0xf895b9864319a62e522a8fa5d226e5b5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
928,"2023-04-25 12:23:28,515",0xf895b9864319a62e522a8fa5d226e5b5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
929,"2023-04-25 12:23:28,769",0x4db39c8a438495d7c81bd85245961b0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
930,"2023-04-25 12:23:28,796",0x4db39c8a438495d7c81bd85245961b0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
931,"2023-04-25 12:23:29,245",0xdc1452dc16dcd2ff7d00cde96c4f02cd,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
932,"2023-04-25 12:23:29,272",0xdc1452dc16dcd2ff7d00cde96c4f02cd,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
933,"2023-04-25 12:23:29,540",0xf99ae5f24a00ac2fa9f18d431f4d3eaa,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
934,"2023-04-25 12:23:29,565",0xf99ae5f24a00ac2fa9f18d431f4d3eaa,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
935,"2023-04-25 12:23:29,749",0x631afa3182595b17d6362c85e1cb5b42,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
936,"2023-04-25 12:23:29,776",0x631afa3182595b17d6362c85e1cb5b42,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
937,"2023-04-25 12:23:30,160",0xcb4ab503baae1502bbad71b5b74106a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
938,"2023-04-25 12:23:30,186",0xcb4ab503baae1502bbad71b5b74106a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
939,"2023-04-25 12:23:30,344",0x2b8973eb66ef9cad057b3f10bf6c6c89,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
940,"2023-04-25 12:23:30,370",0x2b8973eb66ef9cad057b3f10bf6c6c89,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
941,"2023-04-25 12:23:30,759",0x4e7c6c734274d1ad981ea10d64148a56,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
942,"2023-04-25 12:23:30,779",0x4e7c6c734274d1ad981ea10d64148a56,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
943,"2023-04-25 12:23:31,099",0x6d797b127f2f40dfb60bb312094fe9c0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
944,"2023-04-25 12:23:31,162",0x6d797b127f2f40dfb60bb312094fe9c0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
945,"2023-04-25 12:23:31,635",0x579a285764bf64298b9f8709b611188,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
946,"2023-04-25 12:23:31,660",0x579a285764bf64298b9f8709b611188,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
947,"2023-04-25 12:23:31,794",0x5fb7083ed7716e398648c95b521afd7f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
948,"2023-04-25 12:23:31,822",0x5fb7083ed7716e398648c95b521afd7f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
949,"2023-04-25 12:23:32,064",0xa4dc6f48e535d15cb064f291755e9797,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
950,"2023-04-25 12:23:32,091",0xa4dc6f48e535d15cb064f291755e9797,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
951,"2023-04-25 12:23:32,234",0x47d54fe665c06445b4058e11d0cc5a75,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
952,"2023-04-25 12:23:32,268",0x47d54fe665c06445b4058e11d0cc5a75,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
953,"2023-04-25 12:23:32,427",0x459541d266c92ebecf149c2c6d7b7880,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
954,"2023-04-25 12:23:32,513",0x459541d266c92ebecf149c2c6d7b7880,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
955,"2023-04-25 12:23:32,986",0x994a1f42d52ff46b348f85de7b0dc008,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
956,"2023-04-25 12:23:33,023",0x994a1f42d52ff46b348f85de7b0dc008,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
957,"2023-04-25 12:23:33,186",0x1a6229b03cb643a03392d33f9bc59680,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
958,"2023-04-25 12:23:33,215",0x1a6229b03cb643a03392d33f9bc59680,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
959,"2023-04-25 12:23:33,340",0x4a5e3952fbfbfd72a7ff6375487d2947,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
960,"2023-04-25 12:23:33,367",0x4a5e3952fbfbfd72a7ff6375487d2947,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
961,"2023-04-25 12:23:33,622",0xfaebc5ffa475891a68682aeab262ac80,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
962,"2023-04-25 12:23:33,640",0xfaebc5ffa475891a68682aeab262ac80,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
963,"2023-04-25 12:23:33,994",0x7b3512847896b1aca36e14da84a14bfd,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
964,"2023-04-25 12:23:34,026",0x7b3512847896b1aca36e14da84a14bfd,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
965,"2023-04-25 12:23:34,315",0x58b1970844289e9e2e99ffbfdd4dc1ec,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
966,"2023-04-25 12:23:34,349",0x58b1970844289e9e2e99ffbfdd4dc1ec,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
967,"2023-04-25 12:23:34,571",0x943004579feb853f669e245b59f26b93,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
968,"2023-04-25 12:23:34,594",0x943004579feb853f669e245b59f26b93,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
969,"2023-04-25 12:23:35,073",0xb1a5ef5404a684bb17fa4ee76257591d,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
970,"2023-04-25 12:23:35,099",0xb1a5ef5404a684bb17fa4ee76257591d,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
971,"2023-04-25 12:23:35,392",0xd9e7f03c3218e83b66fbffab02253277,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
972,"2023-04-25 12:23:35,420",0xd9e7f03c3218e83b66fbffab02253277,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
973,"2023-04-25 12:23:35,765",0xc396807195e606ac78cba6d48d457237,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
974,"2023-04-25 12:23:35,793",0xc396807195e606ac78cba6d48d457237,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
975,"2023-04-25 12:23:36,254",0xd89244427d0074ec93f8115f3ff25e13,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
976,"2023-04-25 12:23:36,282",0xd89244427d0074ec93f8115f3ff25e13,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
977,"2023-04-25 12:23:36,490",0x1d8b435036bb638cca527030f096c9aa,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
978,"2023-04-25 12:23:36,507",0x1d8b435036bb638cca527030f096c9aa,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
979,"2023-04-25 12:23:36,744",0xed34a28184d8c0a5587cd04ca7488ac0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
980,"2023-04-25 12:23:36,764",0xed34a28184d8c0a5587cd04ca7488ac0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
