ident:eid,time:timestamp,case:concept:name,concept:name,message,tilt:data_disclosed,tilt:purposes,tilt:legal_bases
168,"2023-04-23 17:05:21,133",0xfb084d65b88bf7110b49963841651b51,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
169,"2023-04-23 17:05:21,158",0xfb084d65b88bf7110b49963841651b51,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
170,"2023-04-23 17:05:21,648",0xb63fb4aaf0c33e9feac44d5eab221f18,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
171,"2023-04-23 17:05:21,684",0xb63fb4aaf0c33e9feac44d5eab221f18,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
172,"2023-04-23 17:05:21,905",0x4b2ffc03c3423b128f1b48b2cff443c5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
173,"2023-04-23 17:05:21,932",0x4b2ffc03c3423b128f1b48b2cff443c5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
174,"2023-04-23 17:05:22,488",0xb6d7f0338c8ab23522ffca103bcd0ac0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
175,"2023-04-23 17:05:22,535",0xb6d7f0338c8ab23522ffca103bcd0ac0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
176,"2023-04-23 17:05:22,859",0xd3a0d355156eecfade736c570105e051,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
177,"2023-04-23 17:05:22,894",0xd3a0d355156eecfade736c570105e051,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
178,"2023-04-23 17:05:23,282",0xacd7bad3055843620a99a2db036e3df9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
179,"2023-04-23 17:05:23,307",0xacd7bad3055843620a99a2db036e3df9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
180,"2023-04-23 17:05:23,459",0x1e4b3cd613e70cfb5896e3cb1d9b6cdb,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
181,"2023-04-23 17:05:23,482",0x1e4b3cd613e70cfb5896e3cb1d9b6cdb,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
182,"2023-04-23 17:05:23,934",0x8d1601ae0bcdd0c7d588af8583acc865,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
183,"2023-04-23 17:05:23,975",0x8d1601ae0bcdd0c7d588af8583acc865,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
184,"2023-04-23 17:05:24,268",0x27bdf1fb27d8d394b95b65ad0156d9d5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
185,"2023-04-23 17:05:24,296",0x27bdf1fb27d8d394b95b65ad0156d9d5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
186,"2023-04-23 17:05:24,404",0x90a12abc93f615d3895e52c4638ae0b4,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
187,"2023-04-23 17:05:24,428",0x90a12abc93f615d3895e52c4638ae0b4,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
188,"2023-04-23 17:05:24,796",0x15bbf07ae33fdc20be2ccfc519ea6f36,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
189,"2023-04-23 17:05:24,836",0x15bbf07ae33fdc20be2ccfc519ea6f36,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
190,"2023-04-23 17:05:25,023",0x753ea636d1651e2b35e18320275d176b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
191,"2023-04-23 17:05:25,050",0x753ea636d1651e2b35e18320275d176b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
192,"2023-04-23 17:05:25,188",0x6f4b4d63a52c71cc7edd47d7a0eac60b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
193,"2023-04-23 17:05:25,224",0x6f4b4d63a52c71cc7edd47d7a0eac60b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
194,"2023-04-23 17:05:25,600",0xd8f4bee2b0299aac734ed4487c656220,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
195,"2023-04-23 17:05:25,629",0xd8f4bee2b0299aac734ed4487c656220,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
196,"2023-04-23 17:05:26,060",0x3d542aa7e9374f0dfda6e0f741b2c672,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
197,"2023-04-23 17:05:26,090",0x3d542aa7e9374f0dfda6e0f741b2c672,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
198,"2023-04-23 17:05:26,395",0x627c80257cc9b9600145f96190677c3a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
199,"2023-04-23 17:05:26,426",0x627c80257cc9b9600145f96190677c3a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
200,"2023-04-23 17:05:26,779",0x3a3a9ec6a0f18ba828d00055267c884c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
201,"2023-04-23 17:05:26,806",0x3a3a9ec6a0f18ba828d00055267c884c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
202,"2023-04-23 17:05:27,115",0x1730b1f94951c6d96496b17bccf5f513,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
203,"2023-04-23 17:05:27,145",0x1730b1f94951c6d96496b17bccf5f513,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
204,"2023-04-23 17:05:27,583",0xb29f253f8e0a77426802a071ee468e7e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
205,"2023-04-23 17:05:27,621",0xb29f253f8e0a77426802a071ee468e7e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
206,"2023-04-23 17:05:27,789",0x3ba826786716c8b7d18aebf2e599302e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
207,"2023-04-23 17:05:27,826",0x3ba826786716c8b7d18aebf2e599302e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
208,"2023-04-23 17:05:28,103",0xc3a4bb0d7d91ebf5616fc4592421f7b7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
209,"2023-04-23 17:05:28,133",0xc3a4bb0d7d91ebf5616fc4592421f7b7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
210,"2023-04-23 17:05:28,522",0x3bd9460c516e3ba5010e8be9cdc1acd7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
211,"2023-04-23 17:05:28,559",0x3bd9460c516e3ba5010e8be9cdc1acd7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
212,"2023-04-23 17:05:28,724",0x46301cc4b3b9ea8e77ca2af691c330d5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
213,"2023-04-23 17:05:28,752",0x46301cc4b3b9ea8e77ca2af691c330d5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
214,"2023-04-23 17:05:29,093",0xac31d62bcf7eaf942d3154642ae4e834,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
215,"2023-04-23 17:05:29,122",0xac31d62bcf7eaf942d3154642ae4e834,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
216,"2023-04-23 17:05:29,413",0xe77f519b1232448bdf7d4d75b0effdc4,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
217,"2023-04-23 17:05:29,443",0xe77f519b1232448bdf7d4d75b0effdc4,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
218,"2023-04-23 17:05:29,834",0x47bd6b1cb57b57b050f62369ac338123,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
219,"2023-04-23 17:05:29,867",0x47bd6b1cb57b57b050f62369ac338123,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
220,"2023-04-23 17:05:30,060",0x7220773768fed89d55ddb647c21337e5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
221,"2023-04-23 17:05:30,086",0x7220773768fed89d55ddb647c21337e5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
222,"2023-04-23 17:05:30,374",0x65ba0dd705ca4f60a44bb091e2368f9a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
223,"2023-04-23 17:05:30,404",0x65ba0dd705ca4f60a44bb091e2368f9a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
224,"2023-04-23 17:05:30,544",0xaddb15e27bf0d29fccce402994a15f1f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
225,"2023-04-23 17:05:30,572",0xaddb15e27bf0d29fccce402994a15f1f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
226,"2023-04-23 17:05:30,773",0xc9370a4699de885f3a41c60781cb8dc0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
227,"2023-04-23 17:05:30,801",0xc9370a4699de885f3a41c60781cb8dc0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
228,"2023-04-23 17:05:31,019",0xe79f155261fa4d530549d8ebca51b77e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
229,"2023-04-23 17:05:31,050",0xe79f155261fa4d530549d8ebca51b77e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
230,"2023-04-23 17:05:31,189",0x7ff7249b3ee22b1d94e3f8eeb4b5f92b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
231,"2023-04-23 17:05:31,218",0x7ff7249b3ee22b1d94e3f8eeb4b5f92b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
232,"2023-04-23 17:05:31,474",0xf14d1a211376c8c1af5df3219844eb2c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
233,"2023-04-23 17:05:31,500",0xf14d1a211376c8c1af5df3219844eb2c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
234,"2023-04-23 17:05:31,680",0xc9418ef53486e6f73e22e962a2357145,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
235,"2023-04-23 17:05:31,709",0xc9418ef53486e6f73e22e962a2357145,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
236,"2023-04-23 17:05:32,074",0x324f4e943c2c8cda08e76788a24fab3a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
237,"2023-04-23 17:05:32,099",0x324f4e943c2c8cda08e76788a24fab3a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
238,"2023-04-23 17:05:32,216",0x27be0ecc7397c8def7ef698196a7a099,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
239,"2023-04-23 17:05:32,245",0x27be0ecc7397c8def7ef698196a7a099,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
240,"2023-04-23 17:05:32,715",0xfdee1f05ac23c00c5de138238515778d,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
241,"2023-04-23 17:05:32,763",0xfdee1f05ac23c00c5de138238515778d,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
242,"2023-04-23 17:05:33,263",0x350d91276d7248f8ccb94977c519e883,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
243,"2023-04-23 17:05:33,296",0x350d91276d7248f8ccb94977c519e883,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
244,"2023-04-23 17:05:33,800",0x98ce2a5c94a627313d55bc10d37e6f49,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
245,"2023-04-23 17:05:33,825",0x98ce2a5c94a627313d55bc10d37e6f49,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
246,"2023-04-23 17:05:33,993",0xd949d5496d26c738f4490f085859c38c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
247,"2023-04-23 17:05:34,022",0xd949d5496d26c738f4490f085859c38c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
248,"2023-04-23 17:05:34,470",0xfa88307265908c874de5b6f853493ce1,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
249,"2023-04-23 17:05:34,501",0xfa88307265908c874de5b6f853493ce1,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
250,"2023-04-23 17:05:34,698",0xb89ea2c5d9f33db524058119c680f7ea,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
251,"2023-04-23 17:05:34,730",0xb89ea2c5d9f33db524058119c680f7ea,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
252,"2023-04-23 17:05:34,952",0x977726a4d6d7f7f22c110dadf22f61df,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
253,"2023-04-23 17:05:34,982",0x977726a4d6d7f7f22c110dadf22f61df,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
254,"2023-04-23 17:05:35,295",0xc948d393590e691aeff746b50a54b4c6,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
255,"2023-04-23 17:05:35,327",0xc948d393590e691aeff746b50a54b4c6,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
256,"2023-04-23 17:05:35,474",0x1f75637b57b064d9e3d932306c44aa1c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
257,"2023-04-23 17:05:35,500",0x1f75637b57b064d9e3d932306c44aa1c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
258,"2023-04-23 17:05:35,775",0x3298cf247ca75f16b57813def8287bd9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
259,"2023-04-23 17:05:35,803",0x3298cf247ca75f16b57813def8287bd9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
260,"2023-04-23 17:05:36,284",0x9c98b2ed610214c300a7e8fc5d43eb76,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
261,"2023-04-23 17:05:36,315",0x9c98b2ed610214c300a7e8fc5d43eb76,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
262,"2023-04-23 17:05:36,720",0x40f7d5ea116bc22eb5a2d9050e882772,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
263,"2023-04-23 17:05:36,744",0x40f7d5ea116bc22eb5a2d9050e882772,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
264,"2023-04-23 17:05:37,032",0x98062f437fe9c18b9a43da0fba124a7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
265,"2023-04-23 17:05:37,060",0x98062f437fe9c18b9a43da0fba124a7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
266,"2023-04-23 17:05:37,334",0x9667a5b4ae512c4d56a2bd5c13e078f5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
267,"2023-04-23 17:05:37,365",0x9667a5b4ae512c4d56a2bd5c13e078f5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
268,"2023-04-23 17:05:37,662",0x4100fd9efa2d348900238c815531533b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
269,"2023-04-23 17:05:37,711",0x4100fd9efa2d348900238c815531533b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
270,"2023-04-23 17:05:37,920",0xcf0d9e18c93a5e7c3185067d588caee2,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
271,"2023-04-23 17:05:37,959",0xcf0d9e18c93a5e7c3185067d588caee2,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
272,"2023-04-23 17:05:38,363",0x2b614ca7a2708704473d5fd73fb72600,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
273,"2023-04-23 17:05:38,425",0x2b614ca7a2708704473d5fd73fb72600,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
274,"2023-04-23 17:05:38,685",0xb05217bd92452f6c322d3ce410944d8d,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
275,"2023-04-23 17:05:38,726",0xb05217bd92452f6c322d3ce410944d8d,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
276,"2023-04-23 17:05:38,853",0x98c40137edcf1e93b2cd0d5763855308,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
277,"2023-04-23 17:05:38,879",0x98c40137edcf1e93b2cd0d5763855308,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
278,"2023-04-23 17:05:39,120",0x2458a9b25d7014e43510d5f1a53e5391,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
279,"2023-04-23 17:05:39,155",0x2458a9b25d7014e43510d5f1a53e5391,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
280,"2023-04-23 17:05:39,386",0xc80fff72fe27938ff2d74439d7924414,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
281,"2023-04-23 17:05:39,410",0xc80fff72fe27938ff2d74439d7924414,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
282,"2023-04-23 17:05:39,644",0xe91e25dc574988fdd7c6435fee89ab46,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
283,"2023-04-23 17:05:39,673",0xe91e25dc574988fdd7c6435fee89ab46,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
284,"2023-04-23 17:05:40,118",0xbcf868c691f02e10ab391576ddcc60a5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
285,"2023-04-23 17:05:40,140",0xbcf868c691f02e10ab391576ddcc60a5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
286,"2023-04-23 17:05:40,276",0xda1c54835c11a60ead84faad9a474f6c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
287,"2023-04-23 17:05:40,305",0xda1c54835c11a60ead84faad9a474f6c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
